treatmentgroup,replicate,period,color,treatment,level,headRFP,headGFP,bodyRFP,bodyGFP,gaster,other,antenna,head,selfG,groomIn,groomOut,totGroomIn,totGroomOut,groomToR,groomToG,groomToT,rankGroomInGeneral,rankGroomInParticular,rankGroomOutGeneral,rankGroomOutParticular,
LL,14,PRE,green,G,L,0,14175,0,23900,0.00919392773145,0.0,7.12707576082e-05,0.00620055591191,0.0,0.163530753332,0.0,0.163530753332,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,
LL,14,POST,yellow,N,X,550,0,0,0,0.00188522181961,0.0,0.0178973655861,0.186392126138,0.0168445793752,0.0,0.0854103417883,0.0168445793752,0.102254921163,0.0243977083537,0.051733424738,0.0,6.0,4.0,5.0,4.0,
LL,14,POST,orange,R,L,5525,725,4475,0,0.00903437469396,0.0,0.000771227108021,0.0991088042307,0.0147390069533,0.348778278327,0.153755753599,0.363517285281,0.168494760552,0.0147390069533,0.0439844285574,0.0,2.0,2.0,3.0,1.0,
LL,14,POST,red,N,X,2150,8200,6800,0,0.00910782489472,0.0,0.0079326216825,0.134009891294,0.0235775144452,0.138784154343,0.355021545392,0.162361668789,0.378599059837,0.0926574282636,0.10966114974,0.0,4.0,2.0,2.0,2.0,
LL,14,POST,purple,N,X,1575,8300,0,0,0.015767309764,0.0,0.000575359905984,0.0242385662521,0.00410096954265,0.234024581334,0.11341935168,0.238125550877,0.117520321222,0.0461389677798,0.062983547155,0.0,3.0,1.0,4.0,3.0,
LL,14,POST,blue,N,X,1525,5175,0,0,0.00661051806875,0.0,0.00188522181961,0.0473876211928,0.00504358045245,0.0620042111448,0.505031338752,0.0670477915973,0.510074919205,0.18558417393,0.160684555871,0.0,5.0,3.0,1.0,1.0,
LL,14,POST,green,G,L,0,14175,0,23900,0.00139555381451,0.0,0.000122417001273,0.0171628635785,0.00375820193909,0.429047106062,0.0,0.432805308001,0.00375820193909,0.0,0.00375820193909,0.0,1.0,1.0,6.0,2.0,
LL,15,PRE,yellow,N,X,0,400,0,0,0.0109972506873,0.0,0.00417752704681,0.0667333166708,0.0300996179527,0.149676866498,0.426714749884,0.17977648445,0.456814367837,0.156532295498,0.125504338201,0.0,4.0,2.0,1.0,1.0,
LL,15,PRE,orange,N,X,0,0,0,0,0.00428464312493,0.0,0.000856928624987,0.00560574142179,0.0,0.106401970936,0.0,0.106401970936,0.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,
LL,15,PRE,red,N,X,2050,225,0,0,0.010675902453,0.0,0.0018209733281,0.0322776448745,0.00678401828114,0.0517013603742,0.343806905417,0.0584853786553,0.350590923698,0.0,0.0477380654836,0.0,6.0,4.0,2.0,2.0,
LL,15,PRE,purple,R,L,13075,0,18275,0,0.0122826436248,0.0,0.00128539293748,0.0626986110615,0.0030706609062,0.185203699075,0.0,0.188274359981,0.0030706609062,0.0030706609062,0.0,0.0,3.0,2.0,5.0,2.0,
LL,15,PRE,blue,N,X,5500,2950,0,0,0.00457028599993,0.0,0.000749812546863,0.0699825043739,0.0160317063591,0.295283322027,0.112721819545,0.311315028386,0.128753525904,0.0,0.0303495554683,0.0,1.0,1.0,3.0,3.0,
LL,15,PRE,green,G,L,0,850,0,19650,0.00674831292177,0.0,0.00992608990609,0.0729817545614,0.0257792694683,0.203591959153,0.108615703217,0.229371228621,0.134394972685,0.0286714035777,0.0257792694683,0.0,2.0,1.0,4.0,1.0,
LL,15,POST,yellow,N,X,0,400,0,0,0.00911589330847,0.0,0.00696881211199,0.080865212377,0.0328074006822,0.0779942580914,0.477891198194,0.110801658774,0.510698598876,0.234240424018,0.154626653253,0.0,5.0,3.0,1.0,1.0,
LL,15,POST,orange,N,X,0,0,0,0,0.00187716241749,0.0,0.000343532991436,0.00909135523765,0.000822025372365,0.092852059971,0.00582779181901,0.0936740853434,0.00664981719137,0.00582779181901,0.0,0.0,4.0,2.0,4.0,4.0,
LL,15,POST,red,N,X,2050,225,0,0,0.0108212892302,0.0,0.0018894314529,0.0845459229995,0.0180477510858,0.00748411159915,0.401013422325,0.025531862685,0.419061173411,0.185912693544,0.0924962579442,0.0,6.0,4.0,2.0,2.0,
LL,15,POST,purple,R,L,13075,0,18275,0,0.0119623095232,0.0,0.000736142124506,0.0424385934778,0.010244644566,0.5650381567,0.0,0.575282801266,0.010244644566,0.010244644566,0.0,0.0,1.0,1.0,6.0,2.0,
LL,15,POST,blue,N,X,5500,2950,0,0,0.00107967511594,0.0,0.000822025372365,0.0757612936471,0.0178759845901,0.103427968493,0.266581601355,0.121303953083,0.284457585945,0.137094201654,0.0627070399725,0.0,3.0,1.0,3.0,3.0,
LL,15,POST,green,G,L,0,850,0,19650,0.00649031973106,0.0,0.000797487301548,0.0329546291071,0.00628174612912,0.309829951169,0.00531249233185,0.316111697298,0.011594238461,0.00196304566535,0.00628174612912,0.0,2.0,2.0,5.0,1.0,
LL,17,PRE,yellow,N,X,3000,0,0,0,0.00349373289151,0.0,0.00176487537819,0.0911251980983,0.0152715747011,0.260085002161,0.60618066561,0.275356576862,0.621452240311,0.424146376603,0.00237717908082,0.0,3.0,2.0,2.0,2.0,
LL,17,PRE,orange,R,L,7375,0,19875,0,0.0,0.0,0.000504250108054,0.0144071459444,0.00104451808097,0.750720357297,0.0267252557268,0.751764875378,0.0277697738078,0.00104451808097,0.0,0.0,1.0,1.0,5.0,2.0,
LL,17,PRE,red,N,X,0,250,0,0,0.00414205445901,0.0,0.0144071459444,0.0707030687221,0.0175407001873,0.0459948134275,0.26163377035,0.0635355136148,0.279174470537,0.056223887048,0.0160279498631,0.0,5.0,3.0,4.0,3.0,
LL,17,PRE,purple,G,L,0,11425,0,32100,0.0105172165394,0.0,0.00749171589108,0.0356216683475,0.00338567929693,0.156173462037,0.400626710849,0.159559141334,0.404012390146,0.159595159199,0.00338567929693,0.0,4.0,2.0,3.0,1.0,
LL,17,PRE,blue,N,X,575,600,0,0,0.0,0.0,0.00489842962109,0.0293545598617,0.00684339432358,0.0,0.643207030687,0.00684339432358,0.650050425011,0.101246218124,0.136363636364,0.0,6.0,4.0,1.0,1.0,
LL,17,PRE,green,N,X,3500,7950,0,0,0.0209623973491,0.0,0.00284541132402,0.0423570090765,0.0118858954041,0.739482783461,0.0140829851606,0.751368678865,0.0259688805648,0.0095087163233,0.00140469672958,0.0,2.0,1.0,6.0,4.0,
LL,17,POST,yellow,N,X,3000,0,0,0,0.00761308212225,0.0,0.00715505929539,0.157151345597,0.0282860043079,0.0272709266916,0.339506325667,0.0555569309995,0.367792329974,0.232663217053,0.0674902824887,0.0,4.0,2.0,3.0,3.0,
LL,17,POST,orange,R,L,7375,0,19875,0,0.00953182639697,0.0,0.00129979450868,0.0393775841153,0.00316902280211,0.623653784259,0.0254016983982,0.626822807061,0.0285707212003,0.00316902280211,0.0254016983982,0.0,2.0,2.0,6.0,2.0,
LL,17,POST,red,N,X,0,250,0,0,0.00248817805947,0.0,0.0155232601322,0.102101953405,0.063256666089,0.000767497709886,0.048203807779,0.0640241637989,0.111460473868,0.0,0.0325815156842,0.0,5.0,3.0,4.0,4.0,
LL,17,POST,purple,G,L,0,11425,0,32100,0.0167735386596,0.0,0.0034042237132,0.0877175608428,0.0233839221609,0.73137580154,0.0268871778366,0.754759723701,0.0502710999975,0.00118838355079,0.0233839221609,0.0,1.0,1.0,5.0,1.0,
LL,17,POST,blue,N,X,575,600,0,0,0.00183209130747,0.0,0.00736550221584,0.105964199946,0.017986680201,0.0,0.482929365453,0.017986680201,0.500916045654,0.18912629051,0.256344235102,0.0,6.0,4.0,2.0,2.0,
LL,17,POST,green,N,X,3500,7950,0,0,0.00391176252135,0.0,0.00248817805947,0.0756356614097,0.00934614146716,0.105407145156,0.565546780223,0.114753286623,0.57489292169,0.200675893145,0.349558069867,0.0,3.0,1.0,1.0,1.0,
LL,18,PRE,yellow,N,X,225,425,0,0,0.00506720333501,0.0,0.00557032990728,0.0547329835406,0.00740314813484,0.0280672752102,0.238302307195,0.0354704233451,0.24570545533,0.160173938044,0.0653345791706,0.0,4.0,2.0,1.0,1.0,
LL,18,PRE,orange,G,L,0,1775,0,18800,0.0,0.0,0.000179688061525,0.00240782002444,0.0,0.0883705886581,0.0,0.0883705886581,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,
LL,18,PRE,red,N,X,0,425,175,250,0.0254797671243,0.0,0.0152734852296,0.0870408970028,0.0144828577589,0.00467188959965,0.177459929562,0.0191547473586,0.191942787321,0.148637964494,0.00334219794437,0.0,5.0,3.0,2.0,2.0,
LL,18,PRE,purple,R,L,12200,300,10300,0,0.00470782721196,0.0,0.0,0.0180047437648,0.00183281822756,0.34938546683,0.0,0.351218285057,0.00183281822756,0.00183281822756,0.0,0.0,1.0,1.0,5.0,1.0,
LL,18,PRE,blue,N,X,0,2450,10850,350,0.00621720692877,0.0,0.000323438510745,0.032990728096,0.0,0.0391001221879,0.0,0.0391001221879,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,
LL,18,PRE,green,N,X,1300,4475,0,0,0.00542657945806,0.0,0.00118594120607,0.0183281822756,0.00291094659671,0.0,0.0938331057285,0.00291094659671,0.0967440523252,0.0405735642924,0.0196938115432,0.0,6.0,4.0,3.0,3.0,
LL,18,POST,yellow,N,X,225,425,0,0,0.00587276093327,0.0,0.00571337493717,0.112440690019,0.0276228191705,0.068817968932,0.440849404755,0.0964407881024,0.468472223925,0.203462354254,0.155523950811,0.0,3.0,1.0,1.0,1.0,
LL,18,POST,orange,G,L,0,1775,0,18800,0.00913404362272,0.0,0.00163064134473,0.0692348246141,0.0113654475681,0.513835930508,0.0,0.525201378076,0.0113654475681,0.0,0.0113654475681,0.0,1.0,1.0,6.0,2.0,
LL,18,POST,red,N,X,0,425,175,250,0.00936699238625,0.0,0.0112796243395,0.177580520579,0.0561651729338,0.021431286245,0.253055919964,0.0775964591788,0.309221092898,0.0855412380614,0.150632026777,0.0,6.0,4.0,3.0,3.0,
LL,18,POST,purple,R,L,12200,300,10300,0,0.00750340227799,0.0,0.00229270625161,0.0760516410627,0.00839841594841,0.434363620759,0.0181332221718,0.442762036708,0.0265316381202,0.00839841594841,0.0174098549587,0.0,2.0,2.0,5.0,1.0,
LL,18,POST,blue,N,X,0,2450,10850,350,0.00210879933303,0.0,0.00286894792982,0.0656057280875,0.00762600689038,0.0425683214203,0.0563613403136,0.0501943283106,0.063987347204,0.0,0.0372718021652,0.0,4.0,2.0,4.0,4.0,
LL,18,POST,green,N,X,1300,4475,0,0,0.00772409058029,0.0,0.00517391464267,0.0723367213075,0.00708654659588,0.0296090138911,0.342226254552,0.036695560487,0.349312801148,0.145360028444,0.152998295796,0.0,5.0,3.0,2.0,2.0,
LTx,1,PRE,yellow,T,X,0,250,0,0,0.00815959741193,0.0,0.0291516894321,0.0173616103523,0.0100287562904,0.17818116463,0.00258806613947,0.18820992092,0.0126168224299,0.0,0.00258806613947,0.0100287562904,2.0,2.0,5.0,2.0,
LTx,1,PRE,orange,N,X,0,400,0,225,0.00535585909418,0.00107836089145,0.0162473040978,0.00830337886413,0.0240833932423,0.166427030913,0.139539899353,0.190510424155,0.163623292595,0.0,0.128324946082,0.0,3.0,1.0,3.0,3.0,
LTx,1,PRE,red,G,L,0,8975,0,22925,0.00661394680086,0.0,0.00438533429188,0.117900790798,0.0368439971244,0.179475197699,0.0749460819554,0.216319194824,0.11179007908,0.0,0.0368439971244,0.0278217109993,1.0,1.0,4.0,1.0,
LTx,1,PRE,purple,N,X,0,1775,0,0,0.00833932422717,0.00125808770669,0.0210639827462,0.0689072609633,0.037347232207,0.0249460819554,0.195039539899,0.0622933141625,0.232386772106,0.0,0.0197699496765,0.100682961898,6.0,4.0,2.0,2.0,
LTx,1,PRE,blue,N,X,0,1975,0,0,0.0303019410496,0.00100647016535,0.0253055355859,0.0749101365924,0.0526599568656,0.132602444285,0.0,0.18526240115,0.0526599568656,0.0,0.0,0.0,4.0,2.0,6.0,4.0,
LTx,1,PRE,green,N,X,0,850,0,0,0.0478792235802,0.0,0.0078360891445,0.0466211358735,0.0487778576564,0.0668224299065,0.336340762042,0.115600287563,0.385118619698,0.0,0.0287922358016,0.0496764917326,5.0,3.0,1.0,1.0,
LTx,1,POST,yellow,T,X,0,250,0,0,0.0165844636252,0.0,0.0170160295931,0.124882860666,0.0165351418002,0.302083847102,0.000184956843403,0.318618988903,0.0167200986436,0.0,0.000184956843403,0.0165351418002,2.0,2.0,6.0,2.0,
LTx,1,POST,orange,N,X,0,400,0,225,0.00110974106042,0.00019728729963,0.0178914919852,0.0694081381011,0.0259186189889,0.00213316892725,0.267447595561,0.0280517879162,0.29336621455,0.0,0.144315659679,0.0939827373613,5.0,3.0,2.0,2.0,
LTx,1,POST,red,G,L,0,8975,0,22925,0.00615289765721,0.0,0.00257706535142,0.0448335388409,0.0129593094945,0.524414303329,0.00193588162762,0.537373612824,0.0148951911221,0.0,0.0129593094945,0.00122071516646,1.0,1.0,5.0,1.0,
LTx,1,POST,purple,N,X,0,1775,0,0,0.00657213316893,0.0,0.0135265104809,0.326263871763,0.086954377312,0.000727496917386,0.0896547472256,0.0876818742293,0.176609124538,0.0,0.0755240443896,0.00996300863132,6.0,4.0,4.0,4.0,
LTx,1,POST,blue,N,X,0,1975,0,0,0.0103082614057,0.000246609124538,0.0211220715166,0.0914180024661,0.0323057953144,0.0373736128237,0.224722564735,0.0696794081381,0.257028360049,0.0,0.196843403206,0.00520345252774,3.0,1.0,3.0,3.0,
LTx,1,POST,green,N,X,0,850,0,0,0.00521578298397,0.0,0.0135758323058,0.049617755857,0.0100493218249,0.0316769420469,0.314463625154,0.0417262638718,0.324512946979,0.0,0.107546239211,0.191713933416,4.0,2.0,1.0,1.0,
LTx,2,PRE,yellow,N,X,0,0,0,0,0.008829242451,0.00052975454706,0.00448525516511,0.054953205015,0.01260815822,0.0548119371358,0.125516510683,0.0674200953558,0.138124668903,0.0110895285185,0.0,0.0,4.0,3.0,2.0,2.0,
LTx,2,PRE,orange,N,X,3350,0,0,0,0.0,0.0,0.0289245982695,0.0560833480487,0.0174465830832,0.0752604626523,0.00377891576903,0.0927070457355,0.0212254988522,0.0,0.0,0.0,3.0,2.0,5.0,3.0,
LTx,2,PRE,red,N,X,250,0,0,0,0.0,0.0,0.00070633939608,0.00501500971217,0.000282535758432,0.156524810171,0.0,0.15680734593,0.000282535758432,0.0,0.0,0.0,1.0,1.0,6.0,4.0,
LTx,2,PRE,purple,N,X,2425,0,175,0,0.0167755606569,0.0,0.0108776266996,0.108529048208,0.0217905703691,0.0141267879216,0.216952145506,0.0359173582907,0.238742715875,0.0905880275472,0.0,0.00120077697334,5.0,4.0,1.0,1.0,
LTx,2,PRE,blue,T,X,475,0,0,0,0.00455588910471,0.0,0.0329154158573,0.02161398552,0.00501500971217,0.00120077697334,0.0362352110189,0.0062157866855,0.0412502207311,0.0,0.0,0.00501500971217,6.0,2.0,3.0,1.0,
LTx,2,PRE,green,R,L,375,0,7400,0,0.00406145152746,0.0,0.0266996291718,0.0262758255342,0.00759314850786,0.101677556066,0.0211195479428,0.109270704574,0.0287126964506,0.00759314850786,0.0,0.0,2.0,1.0,4.0,2.0,
LTx,2,POST,yellow,N,X,0,0,0,0,0.0,0.0,0.00239979001837,0.0989038459135,0.00568700238729,0.125326533928,0.637094254253,0.131013536316,0.64278125664,0.623307960553,0.0,0.00731186021223,2.0,1.0,1.0,1.0,
LTx,2,POST,orange,N,X,3350,0,0,0,0.00572449910633,0.0,0.0304723336708,0.12162685765,0.0430712312673,0.00618695864112,0.0553326583924,0.0492581899084,0.0984038896597,0.0365842988738,0.0,0.0,6.0,4.0,4.0,4.0,
LTx,2,POST,red,N,X,250,0,0,0,0.00467459097329,0.000474958441136,0.00173734798205,0.175784618846,0.0243478695614,0.0129863636932,0.451872961116,0.0373342332546,0.476220830677,0.350106865649,0.0,0.00561200894922,5.0,3.0,2.0,2.0,
LTx,2,POST,purple,N,X,2425,0,175,0,0.00236229329934,0.000212481407877,0.00867424100391,0.191420750684,0.0243853662805,0.0540202732261,0.392553151599,0.0784056395065,0.41693851788,0.326971390003,0.0,0.00509955378904,3.0,2.0,3.0,3.0,
LTx,2,POST,blue,T,X,475,0,0,0,0.0,0.0,0.0162110815304,0.0191483245216,0.00142487532341,0.0180234229505,0.0,0.0194482982739,0.00142487532341,0.0,0.0,0.00142487532341,4.0,2.0,6.0,2.0,
LTx,2,POST,green,R,L,375,0,7400,0,0.016198582624,0.000162485782494,0.00187483595185,0.0412213931281,0.0110740310223,1.33697051508,0.0166610421588,1.3480445461,0.0277350731811,0.0110740310223,0.0,0.0,1.0,1.0,5.0,1.0,
LTx,3,PRE,yellow,T,X,0,800,0,0,0.0106189320388,0.0,0.0233953613808,0.0964468716289,0.0332389428263,0.000910194174757,0.0567354368932,0.0341491370011,0.0899743797195,0.0,0.0450714670982,0.0332389428263,6.0,2.0,3.0,2.0,
LTx,3,PRE,orange,G,L,0,925,0,7475,0.00414644012945,0.000438241639698,0.00448354908306,0.0888619201726,0.0115965480043,0.078175566343,0.299790992449,0.0897721143474,0.311387540453,0.0,0.0115965480043,0.000910194174757,3.0,1.0,1.0,1.0,
LTx,3,PRE,red,N,X,0,1175,0,0,0.0270024271845,0.0,0.00900080906149,0.0587580906149,0.00468581445523,0.122404261057,0.0801645091694,0.127090075512,0.0848503236246,0.0,0.0331040992449,0.0,2.0,2.0,2.0,1.0,
LTx,3,PRE,purple,N,X,0,1000,0,0,0.0,0.0,0.00114617044229,0.00849514563107,0.00124730312837,0.159722222222,0.0,0.160969525351,0.00124730312837,0.0,0.0,0.0,1.0,1.0,6.0,4.0,
LTx,3,PRE,blue,N,X,0,0,0,0,0.0113268608414,0.0,0.034418824164,0.106088187702,0.0375876483279,0.0674892125135,0.0,0.105076860841,0.0375876483279,0.0,0.0,0.0,4.0,3.0,5.0,3.0,
LTx,3,PRE,green,N,X,0,900,0,0,0.0127090075512,0.0,0.0231256742179,0.0385315533981,0.0044498381877,0.00798948220065,0.0,0.0124393203883,0.0044498381877,0.0,0.0,0.0,5.0,4.0,4.0,2.0,
LTx,3,POST,yellow,T,X,0,800,0,0,0.00519361858161,0.0,0.00228423039469,0.0970797917744,0.0198728044338,0.971086452109,0.0292261267868,0.990959256543,0.0490989312206,0.0,0.0132485362892,0.0198728044338,1.0,1.0,5.0,2.0,
LTx,3,POST,orange,G,L,0,925,0,7475,0.0044722826675,0.000264489835175,0.00082953630123,0.100013224492,0.0228423039469,0.28930379062,0.183267411246,0.312146094567,0.206109715193,0.0,0.0228423039469,0.156818427728,2.0,2.0,4.0,1.0,
LTx,3,POST,red,N,X,0,1175,0,0,0.00228423039469,0.0,0.00919703290494,0.0687553348802,0.0148354753003,0.00603517714808,0.478726601666,0.0208706524483,0.493562076967,0.0,0.150134048257,0.31741184674,6.0,4.0,1.0,1.0,
LTx,3,POST,purple,N,X,0,1000,0,0,0.00599911035237,0.0,0.00264489835175,0.0361389292971,0.00557833106914,0.0321355149737,0.196431791678,0.0377138460429,0.202010122747,0.0,0.0589090996526,0.102453744335,4.0,2.0,3.0,3.0,
LTx,3,POST,blue,N,X,0,0,0,0,0.0102910590413,0.000913692157876,0.0170836388992,0.203140215679,0.117770110244,0.0462015652989,0.0106877937941,0.163971675543,0.128457904038,0.0,0.0101948809195,0.0,3.0,1.0,6.0,4.0,
LTx,3,POST,green,N,X,0,900,0,0,0.00278916553457,0.0,0.00828334074706,0.0830498082449,0.00668437947078,0.0078505391986,0.454273314178,0.0145349186694,0.460957693649,0.0,0.0568172255016,0.394402433306,5.0,3.0,2.0,2.0,
LTx,4,PRE,yellow,G,L,0,7875,0,7300,0.0119453924915,0.0,0.00174131085881,0.0271644493975,0.00571149961691,0.285958069235,0.0721947482064,0.291669568851,0.0779062478234,0.0,0.00571149961691,0.0148359685171,2.0,1.0,3.0,2.0,
